index,sentiment:hate,sentiment:hatenor,sentiment:neg,sentiment:negnor,sentiment:pos,sentiment:posnor
19781,1,0.035714286,1,0.035714286,0,0
19782,0,0,0,0,1,0.045454545
19783,1,0.047619048,1,0.047619048,0,0
19784,1,0.041666667,1,0.041666667,0,0
19785,0,0,0,0,0,0
19786,0,0,0,0,0,0
19787,0,0,1,0.066666667,0,0
19788,0,0,1,0.058823529,0,0
19789,0,0,3,0.125,0,0
19790,1,0.166666667,2,0.333333333,0,0
19791,1,0.071428571,1,0.071428571,2,0.142857143
19792,1,0.038461538,2,0.076923077,0,0
19793,0,0,0,0,0,0
19794,0,0,1,0.052631579,0,0
19795,0,0,1,0.052631579,0,0
19796,0,0,1,0.05,0,0
19797,0,0,0,0,1,0.071428571
19798,1,0.076923077,1,0.076923077,0,0
19799,1,0.071428571,1,0.071428571,0,0
19800,0,0,0,0,0,0
19801,2,0.083333333,3,0.125,0,0
19802,1,0.076923077,0,0,0,0
19803,0,0,0,0,0,0
19805,0,0,1,0.1,0,0
19806,0,0,1,0.090909091,0,0
19807,0,0,0,0,0,0
19808,1,0.045454545,3,0.136363636,1,0.045454545
19809,0,0,0,0,0,0
19810,1,0.1,1,0.1,0,0
19811,1,0.1,1,0.1,0,0
19812,0,0,0,0,0,0
19813,0,0,1,0.04,0,0
19814,1,0.111111111,0,0,0,0
19815,1,0.034482759,0,0,2,0.068965517
19816,1,0.076923077,1,0.076923077,0,0
19817,1,0.142857143,1,0.142857143,1,0.142857143
19818,0,0,0,0,0,0
19819,0,0,2,0.076923077,1,0.038461538
19820,0,0,0,0,2,0.090909091
19821,0,0,1,0.041666667,0,0
19822,1,0.111111111,3,0.333333333,0,0
19823,0,0,0,0,0,0
19824,1,0.066666667,1,0.066666667,0,0
19825,0,0,0,0,0,0
19826,0,0,0,0,0,0
19827,0,0,2,0.2,1,0.1
19828,1,0.1,0,0,0,0
19829,1,0.041666667,4,0.166666667,0,0
19830,1,0.076923077,2,0.153846154,1,0.076923077
19831,0,0,0,0,0,0
19832,1,0.071428571,1,0.071428571,0,0
19833,0,0,0,0,1,0.033333333
19834,0,0,1,0.055555556,0,0
19835,1,0.05,2,0.1,2,0.1
19836,1,0.071428571,1,0.071428571,2,0.142857143
19837,1,0.076923077,1,0.076923077,0,0
19838,1,0.071428571,2,0.142857143,0,0
19839,1,0.071428571,1,0.071428571,0,0
19840,0,0,1,0.083333333,0,0
19841,1,0.037037037,0,0,3,0.111111111
19842,1,0.071428571,2,0.142857143,1,0.071428571
19843,1,0.041666667,1,0.041666667,0,0
19844,1,0.071428571,1,0.071428571,0,0
19845,1,0.052631579,0,0,2,0.105263158
19846,1,0.052631579,0,0,0,0
19847,1,0.125,0,0,1,0.125
19848,1,0.03125,0,0,0,0
19849,0,0,0,0,1,0.047619048
19850,1,0.038461538,1,0.038461538,1,0.038461538
19852,0,0,1,0.05,0,0
19853,0,0,0,0,0,0
19855,1,0.2,1,0.2,0,0
19856,1,0.090909091,0,0,1,0.090909091
19857,0,0,2,0.068965517,0,0
19858,0,0,0,0,1,0.041666667
19859,1,0.066666667,2,0.133333333,0,0
19860,0,0,1,0.1,0,0
19861,1,0.04,1,0.04,2,0.08
19862,1,0.058823529,1,0.058823529,3,0.176470588
19863,1,0.083333333,0,0,1,0.083333333
19864,1,0.2,0,0,0,0
19865,1,0.055555556,2,0.111111111,0,0
19866,1,0.058823529,2,0.117647059,1,0.058823529
19867,1,0.083333333,0,0,0,0
19868,1,0.041666667,1,0.041666667,0,0
19869,1,0.125,1,0.125,0,0
19870,1,0.090909091,1,0.090909091,1,0.090909091
19871,0,0,0,0,0,0
19872,0,0,1,0.111111111,0,0
19873,1,0.090909091,0,0,0,0
19874,0,0,0,0,0,0
19875,0,0,0,0,2,0.1
19876,1,0.0625,2,0.125,0,0
19877,2,0.153846154,2,0.153846154,1,0.076923077
19878,0,0,0,0,0,0
19879,1,0.083333333,1,0.083333333,0,0
19880,0,0,2,0.095238095,0,0
19881,1,0.076923077,0,0,1,0.076923077
19882,1,0.083333333,2,0.166666667,0,0
19883,0,0,0,0,0,0
19884,1,0.1,2,0.2,0,0
19885,0,0,1,0.166666667,0,0
19886,1,0.066666667,0,0,1,0.066666667
19887,1,0.1,1,0.1,0,0
19888,1,0.090909091,0,0,0,0
19890,1,0.055555556,1,0.055555556,0,0
19891,0,0,0,0,0,0
19892,1,0.04,0,0,0,0
19893,0,0,3,0.136363636,2,0.090909091
19894,0,0,2,0.074074074,0,0
19895,0,0,1,0.047619048,2,0.095238095
19896,1,0.083333333,0,0,0,0
19897,0,0,0,0,0,0
19898,1,0.111111111,1,0.111111111,0,0
19899,2,0.1,5,0.25,0,0
19900,1,0.071428571,0,0,0,0
19901,1,0.055555556,0,0,0,0
19902,1,0.037037037,2,0.074074074,1,0.037037037
19903,0,0,1,0.083333333,0,0
19904,1,0.142857143,2,0.285714286,0,0
19905,1,0.066666667,2,0.133333333,0,0
19906,1,0.055555556,1,0.055555556,1,0.055555556
19907,2,0.08,1,0.04,0,0
19908,1,0.076923077,0,0,2,0.153846154
19909,1,0.041666667,3,0.125,2,0.083333333
19910,0,0,1,0.1,0,0
19911,1,0.142857143,1,0.142857143,0,0
19912,0,0,1,0.04,0,0
19913,0,0,1,0.05,2,0.1
19914,1,0.166666667,1,0.166666667,0,0
19915,1,0.05,1,0.05,1,0.05
19916,1,0.125,1,0.125,0,0
19917,1,0.038461538,1,0.038461538,1,0.038461538
19918,1,0.125,1,0.125,0,0
19919,0,0,0,0,0,0
19920,1,0.033333333,4,0.133333333,0,0
19921,0,0,0,0,0,0
19922,0,0,4,0.25,1,0.0625
19923,0,0,0,0,0,0
19924,1,0.066666667,0,0,2,0.133333333
19925,1,0.058823529,2,0.117647059,0,0
19926,1,0.038461538,2,0.076923077,0,0
19927,1,0.041666667,3,0.125,1,0.041666667
19928,1,0.05,1,0.05,0,0
19929,1,0.25,1,0.25,0,0
19930,2,0.166666667,0,0,0,0
19931,1,0.142857143,2,0.285714286,0,0
19932,0,0,0,0,1,0.047619048
19933,1,0.071428571,1,0.071428571,0,0
19934,1,0.083333333,1,0.083333333,0,0
19935,0,0,0,0,0,0
19936,1,0.037037037,1,0.037037037,0,0
19937,1,0.04,3,0.12,1,0.04
19938,0,0,2,0.068965517,2,0.068965517
19939,1,0.142857143,1,0.142857143,0,0
19940,0,0,0,0,0,0
19941,1,0.333333333,1,0.333333333,0,0
19942,1,0.142857143,1,0.142857143,1,0.142857143
19943,1,0.083333333,3,0.25,0,0
19945,0,0,0,0,1,0.333333333
19946,1,0.047619048,1,0.047619048,0,0
19947,1,0.04,2,0.08,1,0.04
19948,1,0.111111111,1,0.111111111,1,0.111111111
19949,1,0.111111111,1,0.111111111,0,0
19950,1,0.037037037,2,0.074074074,1,0.037037037
19951,1,0.111111111,0,0,0,0
19952,2,0.1,2,0.1,0,0
19953,1,0.071428571,0,0,0,0
19954,1,0.076923077,1,0.076923077,0,0
19955,1,0.083333333,0,0,0,0
19956,1,0.071428571,1,0.071428571,3,0.214285714
19957,1,0.045454545,1,0.045454545,1,0.045454545
19958,0,0,0,0,0,0
19959,1,0.066666667,2,0.133333333,0,0
19960,1,0.04,3,0.12,1,0.04
19961,2,0.142857143,3,0.214285714,0,0
19962,1,0.076923077,3,0.230769231,0,0
19963,0,0,2,0.166666667,0,0
19964,2,0.2,3,0.3,1,0.1
19965,0,0,1,0.066666667,0,0
19966,1,0.111111111,0,0,0,0
19967,1,0.076923077,1,0.076923077,0,0
19968,1,0.142857143,0,0,0,0
19969,0,0,1,0.043478261,2,0.086956522
19970,1,0.125,0,0,2,0.25
19971,2,0.285714286,0,0,0,0
19972,1,0.066666667,2,0.133333333,0,0
19973,1,0.047619048,1,0.047619048,0,0
19974,1,0.052631579,0,0,3,0.157894737
19975,1,0.055555556,1,0.055555556,0,0
19976,1,0.0625,0,0,1,0.0625
19977,0,0,1,0.052631579,0,0
19978,0,0,2,0.08,2,0.08
19979,2,0.111111111,2,0.111111111,2,0.111111111
19980,1,0.090909091,0,0,0,0
19981,1,0.071428571,0,0,2,0.142857143
19982,0,0,0,0,0,0
19983,1,0.05,1,0.05,0,0
19984,1,0.041666667,1,0.041666667,1,0.041666667
19985,1,0.125,1,0.125,0,0
19986,0,0,0,0,0,0
19987,1,0.125,1,0.125,0,0
19988,1,0.125,2,0.25,0,0
19989,1,0.041666667,1,0.041666667,2,0.083333333
19990,1,0.047619048,0,0,0,0
19991,1,0.033333333,0,0,0,0
19992,1,0.2,2,0.4,0,0
19993,0,0,0,0,0,0
19994,1,0.037037037,2,0.074074074,0,0
19995,0,0,1,0.083333333,1,0.083333333
19997,0,0,0,0,1,0.058823529
19998,0,0,1,0.052631579,0,0
19999,1,0.2,1,0.2,0,0
20000,1,0.066666667,2,0.133333333,2,0.133333333
20001,1,0.1,1,0.1,1,0.1
20002,1,0.142857143,1,0.142857143,0,0
20003,1,0.111111111,2,0.222222222,1,0.111111111
20004,1,0.029411765,2,0.058823529,0,0
20005,0,0,0,0,3,0.107142857
20006,1,0.055555556,2,0.111111111,0,0
20007,1,0.058823529,1,0.058823529,0,0
20008,1,0.043478261,3,0.130434783,0,0
20009,1,0.2,2,0.4,0,0
20010,1,0.038461538,2,0.076923077,1,0.038461538
20011,0,0,0,0,2,0.095238095
20012,1,0.076923077,1,0.076923077,0,0
20013,0,0,1,0.052631579,0,0
20014,0,0,0,0,0,0
20015,1,0.035714286,2,0.071428571,1,0.035714286
20016,1,0.0625,1,0.0625,0,0
20017,0,0,0,0,0,0
20018,1,0.038461538,1,0.038461538,2,0.076923077
20019,1,0.071428571,2,0.142857143,1,0.071428571
20020,1,0.066666667,3,0.2,3,0.2
20021,1,0.045454545,2,0.090909091,1,0.045454545
20022,0,0,1,0.076923077,0,0
20023,1,0.076923077,1,0.076923077,1,0.076923077
20024,1,0.045454545,2,0.090909091,0,0
20025,0,0,1,0.045454545,0,0
20027,1,0.03125,4,0.125,3,0.09375
20028,1,0.034482759,1,0.034482759,0,0
20029,1,0.066666667,1,0.066666667,1,0.066666667
20030,1,0.035714286,1,0.035714286,1,0.035714286
20031,1,0.111111111,1,0.111111111,0,0
20032,0,0,0,0,0,0
20033,1,0.090909091,3,0.272727273,0,0
20034,1,0.1,1,0.1,1,0.1
20035,1,0.047619048,1,0.047619048,0,0
20036,0,0,1,0.047619048,0,0
20037,1,0.032258065,4,0.129032258,1,0.032258065
20038,1,0.090909091,3,0.272727273,1,0.090909091
20039,1,0.055555556,1,0.055555556,0,0
20040,1,0.083333333,1,0.083333333,0,0
20041,0,0,0,0,0,0
20042,0,0,1,0.04,0,0
20043,1,0.058823529,0,0,2,0.117647059
20044,1,0.04,1,0.04,0,0
20045,0,0,2,0.090909091,0,0
20046,0,0,2,0.1,1,0.05
20047,1,0.047619048,3,0.142857143,0,0
20048,0,0,0,0,0,0
20049,1,0.052631579,0,0,0,0
20050,0,0,0,0,0,0
20051,0,0,1,0.058823529,0,0
20052,0,0,0,0,0,0
20053,1,0.043478261,3,0.130434783,1,0.043478261
20054,1,0.2,1,0.2,0,0
20055,0,0,1,0.090909091,1,0.090909091
20056,1,0.2,1,0.2,0,0
20057,1,0.076923077,2,0.153846154,0,0
20058,0,0,0,0,0,0
20059,1,0.076923077,2,0.153846154,0,0
20060,1,0.1,1,0.1,0,0
20061,3,0.12,4,0.16,0,0
20062,0,0,0,0,0,0
20063,0,0,2,0.166666667,0,0
20065,1,0.125,1,0.125,0,0
20066,0,0,0,0,2,0.117647059
20067,1,0.125,0,0,0,0
20068,0,0,0,0,0,0
20069,0,0,0,0,0,0
20070,0,0,0,0,0,0
20071,0,0,0,0,1,0.142857143
20072,1,0.1,2,0.2,0,0
20073,1,0.083333333,3,0.25,0,0
20074,1,0.166666667,2,0.333333333,0,0
20075,0,0,1,0.058823529,0,0
20076,0,0,0,0,0,0
20077,1,0.111111111,2,0.222222222,0,0
20078,1,0.037037037,1,0.037037037,0,0
20079,1,0.166666667,1,0.166666667,0,0
20080,1,0.142857143,2,0.285714286,0,0
20081,1,0.047619048,2,0.095238095,1,0.047619048
20082,2,0.4,0,0,0,0
20083,1,0.166666667,1,0.166666667,0,0
20084,1,0.125,0,0,1,0.125
20085,0,0,0,0,1,0.125
20086,1,0.083333333,1,0.083333333,0,0
20087,0,0,0,0,0,0
20088,1,0.125,0,0,1,0.125
20089,1,0.071428571,1,0.071428571,1,0.071428571
20090,1,0.2,3,0.6,0,0
20091,1,0.047619048,0,0,0,0
20092,1,0.047619048,3,0.142857143,0,0
20093,1,0.05,1,0.05,0,0
20094,1,0.055555556,0,0,0,0
20095,0,0,0,0,0,0
20096,1,0.071428571,2,0.142857143,0,0
20097,0,0,0,0,0,0
20098,1,0.05,1,0.05,1,0.05
20099,1,0.032258065,5,0.161290323,1,0.032258065
20100,0,0,0,0,1,0.038461538
20101,1,0.142857143,2,0.285714286,0,0
20102,0,0,0,0,1,0.055555556
20103,0,0,0,0,0,0
20104,1,0.125,2,0.25,0,0
20105,1,0.04,0,0,2,0.08
20106,0,0,0,0,1,0.047619048
20107,1,0.055555556,2,0.111111111,0,0
20108,1,0.035714286,1,0.035714286,0,0
20109,1,0.1,2,0.2,1,0.1
20110,1,0.038461538,1,0.038461538,1,0.038461538
20111,0,0,1,0.0625,0,0
20112,1,0.066666667,1,0.066666667,0,0
20113,1,0.2,0,0,1,0.2
20114,1,0.058823529,1,0.058823529,0,0
20115,1,0.111111111,0,0,0,0
20116,1,0.076923077,2,0.153846154,0,0
20117,1,0.111111111,0,0,0,0
20118,1,0.052631579,0,0,0,0
20119,1,0.055555556,1,0.055555556,0,0
20120,2,0.083333333,1,0.041666667,0,0
20121,1,0.142857143,0,0,1,0.142857143
20122,1,0.058823529,1,0.058823529,0,0
20123,0,0,0,0,0,0
20124,1,0.05,1,0.05,0,0
20125,1,0.083333333,1,0.083333333,0,0
20126,1,0.058823529,2,0.117647059,0,0
20127,1,0.045454545,1,0.045454545,1,0.045454545
20128,1,0.076923077,0,0,0,0
20129,1,0.038461538,0,0,0,0
20130,0,0,0,0,0,0
20131,1,0.043478261,0,0,1,0.043478261
20132,1,0.0625,2,0.125,0,0
20133,0,0,1,0.041666667,0,0
20134,1,0.055555556,0,0,1,0.055555556
20135,2,0.083333333,2,0.083333333,3,0.125
20136,0,0,0,0,0,0
20137,1,0.090909091,2,0.181818182,0,0
20138,1,0.111111111,2,0.222222222,1,0.111111111
20139,0,0,1,0.076923077,0,0
20140,0,0,0,0,0,0
20141,1,0.090909091,2,0.181818182,1,0.090909091
20142,1,0.052631579,0,0,1,0.052631579
20143,1,0.090909091,1,0.090909091,0,0
20144,2,0.117647059,2,0.117647059,0,0
20145,2,0.153846154,1,0.076923077,0,0
20146,1,0.071428571,0,0,1,0.071428571
20147,0,0,0,0,0,0
20148,1,0.055555556,3,0.166666667,0,0
20149,0,0,0,0,1,0.333333333
20150,1,0.1,1,0.1,0,0
20151,0,0,1,0.043478261,0,0
20152,0,0,2,0.086956522,0,0
20153,0,0,0,0,2,0.090909091
20154,1,0.037037037,2,0.074074074,0,0
20155,0,0,1,0.076923077,0,0
20156,0,0,0,0,1,0.076923077
20157,1,0.111111111,1,0.111111111,0,0
20158,0,0,0,0,1,0.033333333
20159,0,0,0,0,0,0
20160,0,0,0,0,0,0
20161,0,0,1,0.1,0,0
20162,2,0.095238095,2,0.095238095,1,0.047619048
20163,2,0.181818182,0,0,0,0
20164,1,0.045454545,1,0.045454545,0,0
20165,1,0.055555556,0,0,2,0.111111111
20167,2,0.285714286,4,0.571428571,0,0
20168,1,0.142857143,3,0.428571429,0,0
20169,1,0.083333333,1,0.083333333,0,0
20170,1,0.047619048,0,0,0,0
20171,1,0.076923077,1,0.076923077,0,0
20173,0,0,0,0,0,0
20174,0,0,2,0.086956522,3,0.130434783
20175,1,0.142857143,1,0.142857143,0,0
20176,0,0,0,0,0,0
20177,1,0.045454545,1,0.045454545,1,0.045454545
20178,1,0.111111111,2,0.222222222,0,0
20179,1,0.041666667,1,0.041666667,2,0.083333333
20180,1,0.041666667,2,0.083333333,1,0.041666667
20181,0,0,0,0,1,0.055555556
20182,0,0,0,0,2,0.08
20183,2,0.142857143,0,0,1,0.071428571
20184,0,0,0,0,2,0.181818182
20185,1,0.083333333,2,0.166666667,1,0.083333333
20186,1,0.125,1,0.125,0,0
20187,0,0,0,0,1,0.111111111
20188,0,0,0,0,0,0
20189,1,0.047619048,2,0.095238095,1,0.047619048
20190,1,0.25,0,0,0,0
20191,0,0,1,0.041666667,1,0.041666667
20192,0,0,0,0,0,0
20193,0,0,0,0,0,0
20194,0,0,0,0,0,0
20195,1,0.166666667,1,0.166666667,0,0
20196,0,0,1,0.083333333,0,0
20197,1,0.04,1,0.04,1,0.04
20198,2,0.095238095,0,0,1,0.047619048
20200,0,0,1,0.333333333,0,0
20201,1,0.041666667,1,0.041666667,3,0.125
20202,1,0.043478261,0,0,1,0.043478261
20203,1,0.04,3,0.12,1,0.04
20204,1,0.2,1,0.2,1,0.2
20205,1,0.076923077,0,0,1,0.076923077
20206,0,0,2,0.08,1,0.04
20207,0,0,1,0.055555556,1,0.055555556
20208,0,0,0,0,0,0
20209,1,0.045454545,2,0.090909091,0,0
20210,1,0.111111111,4,0.444444444,1,0.111111111
20211,0,0,0,0,0,0
20212,0,0,0,0,0,0
20213,0,0,0,0,1,0.047619048
20214,1,0.071428571,0,0,1,0.071428571
20215,0,0,3,0.111111111,1,0.037037037
20216,1,0.090909091,2,0.181818182,0,0
20217,0,0,1,0.043478261,3,0.130434783
20218,1,0.05,1,0.05,0,0
20219,1,0.0625,2,0.125,0,0
20220,0,0,1,0.05,0,0
20221,1,0.041666667,2,0.083333333,3,0.125
20222,1,0.066666667,0,0,1,0.066666667
20223,1,0.083333333,4,0.333333333,1,0.083333333
20224,1,0.1,1,0.1,0,0
20225,1,0.032258065,0,0,0,0
20226,1,0.090909091,2,0.181818182,1,0.090909091
20227,1,0.111111111,1,0.111111111,0,0
20228,0,0,1,0.142857143,0,0
20229,1,0.1,2,0.2,1,0.1
20230,1,0.125,1,0.125,0,0
20231,2,0.117647059,4,0.235294118,0,0
20232,1,0.055555556,0,0,4,0.222222222
20233,0,0,4,0.129032258,0,0
20234,1,0.125,1,0.125,0,0
20235,1,0.066666667,1,0.066666667,0,0
20236,1,0.052631579,4,0.210526316,0,0
20237,1,0.090909091,0,0,1,0.090909091
20238,1,0.125,1,0.125,0,0
20239,0,0,0,0,1,0.125
20240,1,0.037037037,3,0.111111111,0,0
20241,1,0.1,1,0.1,1,0.1
20242,1,0.111111111,2,0.222222222,0,0
20243,1,0.041666667,0,0,0,0
20244,0,0,1,0.090909091,0,0
20245,1,0.076923077,0,0,0,0
20246,1,0.0625,1,0.0625,0,0
20247,1,0.0625,1,0.0625,0,0
20248,1,0.1,2,0.2,0,0
20249,1,0.111111111,0,0,0,0
20250,1,0.047619048,1,0.047619048,2,0.095238095
20252,1,0.090909091,2,0.181818182,0,0
20253,1,0.071428571,1,0.071428571,1,0.071428571
20254,0,0,0,0,1,0.083333333
20255,0,0,0,0,0,0
20256,1,0.076923077,1,0.076923077,0,0
20257,1,0.05,2,0.1,0,0
20258,0,0,0,0,1,0.071428571
20259,1,0.055555556,1,0.055555556,1,0.055555556
20260,0,0,0,0,0,0
20261,0,0,0,0,0,0
20262,1,0.111111111,0,0,0,0
20263,1,0.090909091,2,0.181818182,0,0
20264,0,0,0,0,0,0
20265,0,0,0,0,1,0.041666667
20266,0,0,1,0.090909091,0,0
20267,0,0,0,0,0,0
20268,1,0.090909091,1,0.090909091,1,0.090909091
20269,1,0.071428571,0,0,3,0.214285714
20270,0,0,0,0,0,0
20271,0,0,0,0,0,0
20272,1,0.047619048,1,0.047619048,2,0.095238095
20273,1,0.052631579,1,0.052631579,2,0.105263158
20274,0,0,0,0,1,0.071428571
20275,0,0,1,0.058823529,0,0
20276,1,0.0625,2,0.125,1,0.0625
20277,0,0,0,0,0,0
20278,0,0,0,0,0,0
20279,0,0,0,0,2,0.076923077
20280,1,0.142857143,0,0,0,0
20281,1,0.047619048,2,0.095238095,0,0
20282,1,0.076923077,2,0.153846154,1,0.076923077
20283,1,0.2,0,0,0,0
20284,1,0.0625,2,0.125,0,0
20285,1,0.071428571,0,0,0,0
20286,1,0.166666667,0,0,0,0
20287,0,0,2,0.153846154,0,0
20288,0,0,0,0,1,0.083333333
20289,1,0.02,1,0.02,0,0
20290,0,0,0,0,0,0
20291,2,0.117647059,3,0.176470588,1,0.058823529
20292,0,0,0,0,0,0
20293,1,0.142857143,1,0.142857143,0,0
20294,1,0.071428571,1,0.071428571,0,0
20295,1,0.038461538,1,0.038461538,2,0.076923077
20296,0,0,0,0,0,0
20297,1,0.166666667,3,0.5,0,0
20298,2,0.333333333,1,0.166666667,0,0
20299,1,0.033333333,1,0.033333333,0,0
20300,1,0.166666667,1,0.166666667,0,0
20301,1,0.032258065,2,0.064516129,0,0
20302,2,0.090909091,6,0.272727273,0,0
20303,2,0.071428571,3,0.107142857,0,0
20304,1,0.1,1,0.1,1,0.1
20305,0,0,1,0.058823529,0,0
20306,0,0,0,0,0,0
20307,1,0.055555556,1,0.055555556,0,0
20308,1,0.037037037,2,0.074074074,1,0.037037037
20309,0,0,0,0,2,0.133333333
20310,0,0,0,0,1,0.052631579
20311,1,0.05,2,0.1,0,0
20312,0,0,1,0.04,0,0
20313,0,0,1,0.045454545,1,0.045454545
20314,0,0,0,0,0,0
20315,1,0.2,0,0,1,0.2
20316,2,0.08,2,0.08,1,0.04
20317,0,0,0,0,0,0
20318,1,0.0625,1,0.0625,1,0.0625
20319,0,0,0,0,1,0.083333333
20320,0,0,1,0.111111111,0,0
20321,1,0.045454545,2,0.090909091,0,0
20322,1,0.045454545,0,0,3,0.136363636
20323,0,0,0,0,0,0
20324,1,0.0625,1,0.0625,0,0
20325,2,0.0625,4,0.125,2,0.0625
20326,0,0,2,0.068965517,3,0.103448276
20327,1,0.071428571,5,0.357142857,0,0
20328,2,0.153846154,4,0.307692308,0,0
20329,1,0.090909091,1,0.090909091,0,0
20330,0,0,0,0,1,0.033333333
20331,1,0.043478261,2,0.086956522,1,0.043478261
20332,1,0.055555556,3,0.166666667,0,0
20333,1,0.076923077,2,0.153846154,0,0
20334,1,0.166666667,1,0.166666667,0,0
20335,1,0.052631579,2,0.105263158,0,0
20336,0,0,3,0.272727273,0,0
20337,1,0.066666667,1,0.066666667,0,0
20338,1,0.066666667,0,0,0,0
20339,0,0,0,0,0,0
20340,1,0.25,0,0,0,0
20341,1,0.071428571,1,0.071428571,2,0.142857143
20342,1,0.055555556,1,0.055555556,0,0
20343,1,0.1,1,0.1,0,0
20344,0,0,0,0,0,0
20345,1,0.166666667,0,0,0,0
20346,0,0,1,0.166666667,0,0
20347,1,0.058823529,2,0.117647059,1,0.058823529
20348,1,0.333333333,1,0.333333333,0,0
20349,1,0.037037037,3,0.111111111,1,0.037037037
20350,0,0,0,0,0,0
20351,0,0,0,0,0,0
20352,0,0,1,0.111111111,0,0
20353,0,0,0,0,1,0.0625
20354,1,0.058823529,1,0.058823529,1,0.058823529
20355,0,0,2,0.066666667,0,0
20356,1,0.125,1,0.125,0,0
20357,1,0.111111111,2,0.222222222,0,0
20358,0,0,2,0.125,0,0
20359,1,0.111111111,0,0,2,0.222222222
20360,1,0.04,0,0,2,0.08
20361,1,0.076923077,1,0.076923077,2,0.153846154
20362,1,0.25,0,0,0,0
20363,0,0,0,0,1,0.066666667
20364,1,0.0625,1,0.0625,1,0.0625
20365,1,0.076923077,1,0.076923077,1,0.076923077
20366,0,0,1,0.066666667,0,0
20367,1,0.058823529,2,0.117647059,0,0
20368,1,0.125,0,0,0,0
20369,1,0.045454545,2,0.090909091,0,0
20370,1,0.052631579,2,0.105263158,0,0
20371,1,0.071428571,2,0.142857143,0,0
20372,1,0.034482759,0,0,1,0.034482759
20373,1,0.111111111,2,0.222222222,0,0
20374,0,0,3,0.176470588,1,0.058823529
20375,1,0.038461538,2,0.076923077,0,0
20376,2,0.086956522,2,0.086956522,0,0
20377,0,0,0,0,1,0.125
20378,1,0.04,2,0.08,1,0.04
20379,0,0,0,0,1,0.058823529
20380,1,0.1,0,0,0,0
20381,1,0.066666667,1,0.066666667,0,0
20382,2,0.125,2,0.125,2,0.125
20383,1,0.076923077,2,0.153846154,0,0
20384,0,0,3,0.107142857,0,0
20385,0,0,0,0,1,0.090909091
20386,0,0,1,0.066666667,1,0.066666667
20387,1,0.04,2,0.08,0,0
20388,0,0,1,0.083333333,0,0
20389,1,0.022727273,1,0.022727273,1,0.022727273
20390,0,0,1,0.1,0,0
20391,1,0.076923077,0,0,0,0
20392,0,0,0,0,0,0
20393,1,0.037037037,5,0.185185185,1,0.037037037
20394,0,0,2,0.083333333,0,0
20395,0,0,0,0,0,0
20396,2,0.0625,2,0.0625,0,0
20397,1,0.032258065,1,0.032258065,1,0.032258065
20398,1,0.058823529,2,0.117647059,0,0
20399,1,0.1,0,0,0,0
20400,0,0,0,0,0,0
20401,1,0.071428571,0,0,1,0.071428571
20402,1,0.166666667,1,0.166666667,0,0
20403,1,0.0625,0,0,0,0
20404,0,0,2,0.117647059,0,0
20405,1,0.047619048,1,0.047619048,0,0
20406,0,0,0,0,1,0.076923077
20407,1,0.071428571,1,0.071428571,1,0.071428571
20408,0,0,1,0.043478261,1,0.043478261
20409,1,0.1,0,0,0,0
20410,1,0.076923077,0,0,0,0
20411,1,0.058823529,2,0.117647059,0,0
20412,1,0.047619048,4,0.19047619,1,0.047619048
20414,0,0,0,0,0,0
20415,0,0,2,0.064516129,0,0
20416,1,0.076923077,3,0.230769231,0,0
20417,1,0.066666667,0,0,0,0
20418,1,0.058823529,1,0.058823529,0,0
20419,1,0.125,1,0.125,0,0
20420,1,0.125,1,0.125,0,0
20421,1,0.083333333,3,0.25,0,0
20422,1,0.125,0,0,0,0
20423,1,0.047619048,4,0.19047619,0,0
20424,1,0.166666667,0,0,1,0.166666667
20425,0,0,0,0,0,0
20426,1,0.052631579,1,0.052631579,0,0
20427,1,0.166666667,1,0.166666667,0,0
20428,0,0,1,0.076923077,1,0.076923077
20429,1,0.083333333,3,0.25,1,0.083333333
20430,0,0,4,0.266666667,0,0
20431,1,0.111111111,2,0.222222222,0,0
20432,1,0.1,1,0.1,0,0
20433,2,0.1,0,0,0,0
20434,0,0,0,0,0,0
20435,2,0.111111111,2,0.111111111,1,0.055555556
20436,1,0.037037037,0,0,0,0
20437,0,0,0,0,0,0
20438,0,0,0,0,1,0.027777778
20439,1,0.090909091,2,0.181818182,1,0.090909091
20440,0,0,1,0.166666667,0,0
20441,0,0,3,0.136363636,0,0
20442,1,0.111111111,1,0.111111111,0,0
20443,1,0.142857143,0,0,0,0
20444,2,0.117647059,0,0,0,0
20445,1,0.066666667,1,0.066666667,1,0.066666667
20446,1,0.043478261,1,0.043478261,0,0
20447,1,0.142857143,1,0.142857143,0,0
20449,1,0.083333333,3,0.25,0,0
20450,1,0.125,1,0.125,0,0
20451,1,0.0625,5,0.3125,0,0
20452,1,0.037037037,1,0.037037037,0,0
20453,2,0.222222222,0,0,0,0
20454,1,0.066666667,1,0.066666667,0,0
20455,1,0.047619048,3,0.142857143,1,0.047619048
20456,1,0.034482759,0,0,0,0
20457,1,0.055555556,0,0,1,0.055555556
20458,1,0.04,1,0.04,1,0.04
20459,1,0.125,1,0.125,0,0
20460,1,0.041666667,1,0.041666667,3,0.125
20461,1,0.066666667,1,0.066666667,1,0.066666667
20462,1,0.0625,1,0.0625,1,0.0625
20463,1,0.041666667,0,0,1,0.041666667
20464,1,0.055555556,1,0.055555556,1,0.055555556
20465,0,0,0,0,0,0
20466,0,0,3,0.214285714,0,0
